Gene_stable_ID	Gene_description	Gene_name
AAEL009284-RA	centromere protein-A, putative [Source:VB Community Annotation]	""
AAEL027070-RA	""	""
AAEL023668-RA	""	""
AAEL024787-RA	""	""
AAEL024787-RB	""	""
AAEL005165-RD	chaperone protein DNAj [Source:VB Community Annotation]	""
AAEL005165-RE	chaperone protein DNAj [Source:VB Community Annotation]	""
AAEL005165-RF	chaperone protein DNAj [Source:VB Community Annotation]	""
AAEL005165-RG	chaperone protein DNAj [Source:VB Community Annotation]	""
AAEL020925-RA	""	""
AAEL006634-RA	acetyl-coa acetyltransferase, mitochondrial (acetoacetyl-coa thiolase) [Source:VB Community Annotation]	""
AAEL016981-RA	Odorant receptor [Source:UniProtKB/TrEMBL;Acc:J9HF91]	Or36
AAEL016981-RB	Odorant receptor [Source:UniProtKB/TrEMBL;Acc:J9HF91]	Or36
AAEL012489-RA	""	""
AAEL006660-RA	DNA replication complex GINS protein PSF2 [Source:UniProtKB/TrEMBL;Acc:Q175H4]	""
AAEL004345-RA	cysteinyl-tRNA synthetase [Source:VB Community Annotation]	""
AAEL010760-RA	""	""
AAEL020525-RA	""	""
AAEL020525-RB	""	""
AAEL020525-RC	""	""
AAEL020525-RD	""	""
AAEL005936-RB	""	""
AAEL020789-RA	""	""
AAEL020789-RB	""	""
AAEL020789-RC	""	""
AAEL020789-RD	""	""
AAEL020789-RE	""	""
AAEL020789-RF	""	""
AAEL002174-RA	dolichyl-diphosphooligosaccharide protein glycosyltransferase [Source:VB Community Annotation]	""
AAEL027048-RA	""	""
AAEL022888-RA	""	""
AAEL027079-RA	""	""
AAEL022438-RA	""	""
AAEL022467-RA	""	""
AAEL022057-RA	""	""
AAEL000936-RA	""	""
AAEL007029-RM	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RK	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RI	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RO	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RB	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RN	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RL	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RD	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RA	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RH	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RC	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RF	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RG	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RE	tropomodulin [Source:VB Community Annotation]	""
AAEL007029-RJ	tropomodulin [Source:VB Community Annotation]	""
AAEL003869-RA	""	""
AAEL024993-RA	""	""
AAEL004918-RG	brat protein [Source:VB Community Annotation]	""
AAEL004918-RB	brat protein [Source:VB Community Annotation]	""
AAEL004918-RA	brat protein [Source:VB Community Annotation]	""
AAEL004918-RE	brat protein [Source:VB Community Annotation]	""
AAEL004918-RC	brat protein [Source:VB Community Annotation]	""
AAEL004918-RD	brat protein [Source:VB Community Annotation]	""
AAEL004918-RF	brat protein [Source:VB Community Annotation]	""
AAEL012765-RA	cytochrome P450 [Source:VB Community Annotation]	CYP325M3
AAEL003853-RB	nephrin [Source:VB Community Annotation]	""
AAEL003853-RC	nephrin [Source:VB Community Annotation]	""
AAEL003853-RD	nephrin [Source:VB Community Annotation]	""
AAEL000993-RB	dally [Source:VB Community Annotation]	""
AAEL001080-RA	RNA 3' terminal phosphate cyclase [Source:VB Community Annotation]	""
AAEL023961-RA	""	""
AAEL022306-RA	""	""
AAEL021351-RA	""	""
AAEL010673-RA	NADH dehydrogenase, putative [Source:VB Community Annotation]	""
AAEL027990-RA	""	""
AAEL002246-RA	cuticle protein, putative [Source:VB Community Annotation]	""
AAEL027942-RA	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]	""
AAEL024764-RA	""	""
AAEL013127-RB	""	""
AAEL013127-RC	""	""
AAEL020451-RA	""	""
AAEL021885-RA	""	""
AAEL021885-RB	""	""
AAEL020009-RA	""	""
AAEL028014-RA	""	""
AAEL028014-RB	""	""
AAEL024715-RA	""	""
AAEL014909-RA	""	""
AAEL005271-RB	""	""
AAEL005271-RC	""	""
AAEL013585-RA	""	""
AAEL022787-RA	""	""
AAEL022093-RA	""	""
AAEL013144-RA	Eukaryotic translation initiation factor 3 subunit I (eIF3i) [Source:VB Community Annotation]	""
AAEL006458-RB	alcohol dehydrogenase [Source:VB Community Annotation]	""
AAEL026799-RA	""	""
AAEL006452-RA	n-acetylgalactosaminyltransferase [Source:VB Community Annotation]	""
AAEL008716-RA	""	""
AAEL022356-RA	""	""
AAEL000697-RD	""	""
AAEL000697-RC	""	""
AAEL000697-RB	""	""
AAEL001855-RA	zinc carboxypeptidase [Source:VB Community Annotation]	""
AAEL005811-RA	""	""
AAEL021011-RA	""	""
AAEL021011-RB	""	""
AAEL004318-RA	""	""
AAEL004318-RB	""	""
AAEL021802-RA	""	""
AAEL017418-RA	""	""
AAEL019438-RA	""	""
AAEL019438-RB	""	""
AAEL003394-RA	""	""
AAEL024317-RA	""	""
AAEL024317-RB	""	""
AAEL024317-RC	""	""
AAEL027092-RA	""	""
AAEL008711-RA	""	""
AAEL027021-RA	""	""
AAEL026209-RA	""	""
AAEL006478-RB	lachesin, putative [Source:VB Community Annotation]	""
AAEL006478-RC	lachesin, putative [Source:VB Community Annotation]	""
AAEL006478-RD	lachesin, putative [Source:VB Community Annotation]	""
AAEL006478-RE	lachesin, putative [Source:VB Community Annotation]	""
AAEL006478-RF	lachesin, putative [Source:VB Community Annotation]	""
AAEL006478-RG	lachesin, putative [Source:VB Community Annotation]	""
AAEL022817-RA	""	""
AAEL022391-RA	""	""
AAEL009864-RB	Putative conserved secreted protein [Source:UniProtKB/TrEMBL;Acc:A0A0P6IY40]	""
AAEL009864-RC	Putative conserved secreted protein [Source:UniProtKB/TrEMBL;Acc:A0A0P6IY40]	""
AAEL009864-RD	Putative conserved secreted protein [Source:UniProtKB/TrEMBL;Acc:A0A0P6IY40]	""
AAEL005830-RA	26S proteasome alpha 4 subunit [Source:VB Community Annotation]	Prosalpha4
AAEL015019-RB	""	""
AAEL022323-RA	""	""
AAEL028217-RA	Histone H2A [Source:UniProtKB/TrEMBL;Acc:Q173V2]	""
AAEL015022-RA	glycoside  hydrolases [Source:VB Community Annotation]	""
AAEL022887-RA	""	""
AAEL002512-RA	""	""
AAEL027200-RA	""	""
AAEL027200-RB	""	""
AAEL027200-RC	""	""
AAEL027200-RD	""	""
AAEL027200-RE	""	""
AAEL027200-RF	""	""
AAEL025487-RA	""	""
AAEL019570-RA	""	""
AAEL019570-RB	""	""
AAEL019570-RC	""	""
AAEL019570-RD	""	""
AAEL019570-RE	""	""
AAEL019570-RF	""	""
AAEL019511-RA	""	""
AAEL019511-RB	""	""
AAEL019511-RC	""	""
AAEL019511-RD	""	""
AAEL019511-RE	""	""
AAEL019511-RF	""	""
AAEL027880-RA	""	""
AAEL022958-RA	""	""
AAEL003088-RB	""	""
AAEL003433-RD	copper-transporting ATPase 1, 2 (copper pump 1, 2) [Source:VB Community Annotation]	""
AAEL003433-RE	copper-transporting ATPase 1, 2 (copper pump 1, 2) [Source:VB Community Annotation]	""
AAEL003433-RA	copper-transporting ATPase 1, 2 (copper pump 1, 2) [Source:VB Community Annotation]	""
AAEL003433-RC	copper-transporting ATPase 1, 2 (copper pump 1, 2) [Source:VB Community Annotation]	""
AAEL003433-RB	copper-transporting ATPase 1, 2 (copper pump 1, 2) [Source:VB Community Annotation]	""
AAEL003433-RF	copper-transporting ATPase 1, 2 (copper pump 1, 2) [Source:VB Community Annotation]	""
AAEL004907-RA	""	""
AAEL007679-RA	""	""
AAEL009428-RB	""	""
AAEL009428-RC	""	""
AAEL009428-RD	""	""
AAEL009428-RE	""	""
AAEL009428-RF	""	""
AAEL009428-RG	""	""
AAEL009428-RH	""	""
AAEL009428-RI	""	""
AAEL009428-RJ	""	""
AAEL009428-RK	""	""
AAEL009428-RL	""	""
AAEL009428-RM	""	""
AAEL009428-RN	""	""
AAEL009428-RO	""	""
AAEL009428-RP	""	""
AAEL009428-RQ	""	""
AAEL006700-RA	trypsin, putative [Source:VB Community Annotation]	""
AAEL020886-RA	""	""
AAEL022626-RA	""	""
AAEL022021-RA	""	""
AAEL025696-RA	""	""
AAEL003522-RA	protein arginine n-methyltransferase [Source:VB Community Annotation]	""
AAEL003522-RC	protein arginine n-methyltransferase [Source:VB Community Annotation]	""
AAEL003522-RB	protein arginine n-methyltransferase [Source:VB Community Annotation]	""
AAEL007316-RA	""	""
AAEL007316-RD	""	""
AAEL007316-RE	""	""
AAEL007316-RB	""	""
AAEL007316-RC	""	""
AAEL025274-RA	""	""
AAEL010781-RA	ap endonuclease [Source:VB Community Annotation]	""
AAEL010781-RB	ap endonuclease [Source:VB Community Annotation]	""
AAEL015092-RB	""	""
AAEL026959-RA	""	""
AAEL022149-RA	""	""
AAEL022149-RB	""	""
AAEL024548-RA	""	""
AAEL013275-RF	importin beta-1 [Source:VB Community Annotation]	""
AAEL013275-RB	importin beta-1 [Source:VB Community Annotation]	""
AAEL013275-RE	importin beta-1 [Source:VB Community Annotation]	""
AAEL013275-RC	importin beta-1 [Source:VB Community Annotation]	""
AAEL013275-RA	importin beta-1 [Source:VB Community Annotation]	""
AAEL013275-RD	importin beta-1 [Source:VB Community Annotation]	""
AAEL021720-RA	""	""
AAEL022600-RA	""	""
AAEL021409-RA	""	""
AAEL026400-RA	""	""
AAEL025884-RA	""	""
AAEL026265-RA	""	""
AAEL020970-RA	""	""
AAEL020970-RB	""	""
AAEL020970-RC	""	""
AAEL020970-RD	""	""
AAEL007328-RC	""	""
AAEL007328-RD	""	""
AAEL007328-RB	""	""
AAEL007328-RA	""	""
AAEL019889-RA	""	""
AAEL023883-RA	""	""
AAEL026808-RA	""	""
AAEL004344-RB	zinc finger protein [Source:VB Community Annotation]	""
AAEL004344-RC	zinc finger protein [Source:VB Community Annotation]	""
AAEL004344-RD	zinc finger protein [Source:VB Community Annotation]	""
AAEL020938-RA	""	""
AAEL029013-RA	""	""
AAEL029013-RB	""	""
AAEL029013-RC	""	""
AAEL026802-RA	""	""
AAEL026802-RB	""	""
AAEL000196-RA	""	""
AAEL026840-RA	""	""
AAEL012368-RB	""	""
AAEL008029-RB	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]	""
AAEL008029-RD	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]	""
AAEL008029-RA	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]	""
AAEL008029-RC	Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]	""
AAEL002520-RB	apolipoprotein D, putative [Source:VB Community Annotation]	""
AAEL002520-RA	apolipoprotein D, putative [Source:VB Community Annotation]	""
AAEL025420-RA	""	""
AAEL013959-RB	""	""
AAEL013959-RC	""	""
AAEL013959-RD	""	""
AAEL013959-RE	""	""
AAEL007720-RA	""	""
AAEL007720-RB	""	""
AAEL027025-RA	""	""
AAEL005242-RA	""	""
AAEL020674-RA	""	""
AAEL007332-RA	cornichon protein, putative [Source:VB Community Annotation]	""
AAEL010440-RC	""	""
AAEL010440-RA	""	""
AAEL010440-RB	""	""
AAEL008434-RB	ER lumen protein retaining receptor [Source:VB Community Annotation]	""
AAEL005084-RA	tubulin beta chain [Source:VB Community Annotation]	""
AAEL022867-RA	""	""
AAEL022867-RB	""	""
AAEL009009-RB	""	""
AAEL010379-RC	ATP-binding cassette transporter [Source:VB Community Annotation]	""
AAEL010379-RA	ATP-binding cassette transporter [Source:VB Community Annotation]	""
AAEL010379-RB	ATP-binding cassette transporter [Source:VB Community Annotation]	""
AAEL021435-RA	""	""
AAEL000645-RB	""	""
AAEL020734-RA	Carboxylic ester hydrolase (Fragment) [Source:UniProtKB/TrEMBL;Acc:Q17G43]	""
AAEL006360-RA	""	""
AAEL000999-RA	DNA replication licensing factor MCM7 [Source:VB Community Annotation]	""
AAEL022094-RA	""	""
AAEL026593-RA	""	""
AAEL013503-RA	""	""
AAEL000081-RB	peroxisome assembly factor-2 (peroxisomal-type ATPase 1) [Source:VB Community Annotation]	""
AAEL026137-RA	""	""
AAEL002184-RA	F-actin capping protein beta subunit [Source:VB Community Annotation]	""
AAEL008488-RA	cysteine-rich secretory protein-2, putative [Source:VB Community Annotation]	""
AAEL023984-RA	""	""
AAEL022344-RA	""	""
AAEL006975-RB	leucine aminopeptidase [Source:VB Community Annotation]	""
AAEL027164-RA	""	""
AAEL027164-RB	""	""
AAEL026589-RA	""	""
AAEL001555-RA	""	""
AAEL022799-RA	""	""
AAEL009192-RA	Class A Scavenger Receptor (SRCR domain) with Serine Protease domain. [Source:VB Community Annotation]	SCRASP1
AAEL014136-RA	""	""
AAEL000444-RA	udp-glucose glycoprotein:glucosyltransferase [Source:VB Community Annotation]	""
AAEL010113-RA	""	""
AAEL012091-RB	""	""
AAEL012091-RC	""	""
AAEL027138-RA	""	""
AAEL001904-RA	Arp2/3 complex 34 kDa subunit [Source:UniProtKB/TrEMBL;Acc:Q17JV8]	""
AAEL011612-RC	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RD	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RE	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RF	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RG	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RH	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RI	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RJ	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RK	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL011612-RL	C-Type Lectin (CTL) - mannose binding. Transcript A [Source:VB Community Annotation]	CTLMA6
AAEL023107-RA	""	""
AAEL023107-RB	""	""
AAEL023107-RC	""	""
AAEL023107-RD	""	""
AAEL012474-RC	""	""
AAEL012474-RB	""	""
AAEL012474-RA	""	""
AAEL024754-RA	""	""
AAEL002002-RA	mitochondrial ribosomal protein, S18B, putative [Source:VB Community Annotation]	mRpS18b
AAEL020649-RA	""	""
AAEL011583-RA	odorant receptor [Source:VB Community Annotation]	Or11
AAEL013851-RA	""	""
AAEL001816-RA	glucosyl/glucuronosyl transferases [Source:VB Community Annotation]	""
AAEL025948-RA	""	""
AAEL027661-RA	""	""
AAEL027661-RB	""	""
AAEL027661-RC	""	""
AAEL027661-RD	""	""
AAEL027661-RE	""	""
AAEL027661-RF	""	""
AAEL006758-RA	""	""
AAEL025032-RA	""	""
AAEL020045-RA	""	""
AAEL004624-RB	""	""
AAEL021665-RA	""	""
AAEL025355-RA	""	""
AAEL022388-RA	""	""
AAEL004234-RA	""	""
AAEL014331-RA	protein phosphatase 2c [Source:VB Community Annotation]	""
AAEL018146-RB	""	""
AAEL018146-RC	""	""
AAEL018146-RD	""	""
AAEL018146-RE	""	""
AAEL022505-RA	""	""
AAEL020306-RA	""	""
AAEL012652-RA	""	""
AAEL011867-RA	""	""
AAEL011707-RA	""	""
AAEL011707-RB	""	""
AAEL006553-RA	Protein disulfide isomerase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FE21]	""
AAEL019929-RA	""	""
AAEL003653-RB	Serine Protease Inhibitor (serpin) homologue - unlikely to be inhibitory. [Source:VB Community Annotation]	SRPN12
AAEL003653-RC	Serine Protease Inhibitor (serpin) homologue - unlikely to be inhibitory. [Source:VB Community Annotation]	SRPN12
AAEL003653-RD	Serine Protease Inhibitor (serpin) homologue - unlikely to be inhibitory. [Source:VB Community Annotation]	SRPN12
AAEL003653-RE	Serine Protease Inhibitor (serpin) homologue - unlikely to be inhibitory. [Source:VB Community Annotation]	SRPN12
AAEL019525-RA	""	""
AAEL019525-RB	""	""
AAEL019525-RC	""	""
AAEL019525-RD	""	""
AAEL019525-RE	""	""
AAEL019525-RF	""	""
AAEL019525-RG	""	""
AAEL019525-RH	""	""
AAEL019525-RI	""	""
AAEL019525-RJ	""	""
AAEL019525-RK	""	""
AAEL019525-RL	""	""
AAEL019525-RM	""	""
AAEL011950-RC	""	""
AAEL011950-RB	""	""
AAEL011950-RA	""	""
AAEL004745-RA	pupal cuticle protein, putative [Source:VB Community Annotation]	""
AAEL028094-RA	""	""
AAEL028094-RB	""	""
AAEL025102-RA	""	""
AAEL004865-RA	cyclin g [Source:VB Community Annotation]	""
AAEL015552-RA	eclosion hormone, putative [Source:VB Community Annotation]	""
AAEL008505-RB	""	""
AAEL021161-RA	Histone H3 [Source:UniProtKB/TrEMBL;Acc:Q16N56]	""
AAEL026142-RA	""	""
AAEL011168-RD	GTP-binding protein (i) alpha subunit, gnai [Source:VB Community Annotation]	""
AAEL011168-RC	GTP-binding protein (i) alpha subunit, gnai [Source:VB Community Annotation]	""
AAEL011168-RA	GTP-binding protein (i) alpha subunit, gnai [Source:VB Community Annotation]	""
AAEL011168-RB	GTP-binding protein (i) alpha subunit, gnai [Source:VB Community Annotation]	""
AAEL027297-RA	""	""
AAEL027410-RA	""	""
AAEL010405-RB	alkyldihydroxyacetonephosphate synthase [Source:VB Community Annotation]	""
AAEL009764-RA	xaa-pro aminopeptidase [Source:VB Community Annotation]	""
AAEL009764-RB	xaa-pro aminopeptidase [Source:VB Community Annotation]	""
AAEL027819-RA	""	""
AAEL009160-RC	skp1 [Source:VB Community Annotation]	""
AAEL009160-RD	skp1 [Source:VB Community Annotation]	""
AAEL013906-RB	bone morphogenetic protein 5/7, bmp5/7 [Source:VB Community Annotation]	""
AAEL012052-RB	""	""
AAEL023857-RA	""	""
AAEL017212-RA	""	""
AAEL023022-RA	""	""
AAEL026828-RA	""	""
AAEL026828-RB	""	""
AAEL019550-RA	""	""
AAEL019550-RB	""	""
AAEL019550-RC	""	""
AAEL019550-RD	""	""
AAEL019550-RE	""	""
AAEL019550-RF	""	""
AAEL019550-RG	""	""
AAEL019550-RH	""	""
AAEL019550-RI	""	""
AAEL019550-RJ	""	""
AAEL019550-RK	""	""
AAEL019550-RL	""	""
AAEL019550-RM	""	""
AAEL019550-RN	""	""
AAEL019550-RO	""	""
AAEL026680-RA	""	""
AAEL007907-RB	serine/threonine protein kinase [Source:VB Community Annotation]	""
AAEL006404-RA	""	""
AAEL006404-RC	""	""
AAEL006404-RB	""	""
AAEL023420-RA	""	""
AAEL013515-RA	pupal cuticle protein, putative [Source:VB Community Annotation]	""
AAEL025605-RA	""	""
AAEL026914-RA	""	""
AAEL026914-RB	""	""
AAEL019451-RA	""	""
AAEL019451-RB	""	""
AAEL019451-RC	""	""
AAEL019451-RD	""	""
AAEL019451-RE	""	""
AAEL019451-RF	""	""
AAEL019451-RG	""	""
AAEL019451-RH	""	""
AAEL019451-RI	""	""
AAEL019451-RJ	""	""
AAEL019451-RK	""	""
AAEL019451-RL	""	""
AAEL019451-RM	""	""
AAEL019451-RN	""	""
AAEL019451-RO	""	""
AAEL019451-RP	""	""
AAEL004633-RA	nicastrin, putative [Source:VB Community Annotation]	""
AAEL004633-RB	nicastrin, putative [Source:VB Community Annotation]	""
AAEL003418-RA	microsomal signal peptidase 25 kda subunit [Source:VB Community Annotation]	""
AAEL018668-RA	ATP synthase F0 subunit 6	ATP6
AAEL025643-RA	""	""
AAEL022994-RA	""	""
AAEL003701-RA	actin-binding protein ipp [Source:VB Community Annotation]	""
AAEL006309-RC	""	""
AAEL006309-RD	""	""
AAEL006309-RE	""	""
AAEL020155-RA	""	""
AAEL021272-RA	""	""
AAEL000552-RB	pickpocket 320 [Source:VB Community Annotation]	ppk320
AAEL003436-RB	transcription factor coe3 [Source:VB Community Annotation]	""
AAEL023194-RA	""	""
AAEL002639-RA	60S ribosomal protein L36 [Source:UniProtKB/TrEMBL;Acc:Q17HK5]	Rpl36-2
AAEL023944-RA	""	""
AAEL026765-RA	""	""
AAEL007363-RB	leucine-rich transmembrane protein [Source:VB Community Annotation]	""
AAEL007363-RC	leucine-rich transmembrane protein [Source:VB Community Annotation]	""
AAEL023957-RA	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]	""
AAEL024945-RA	""	""
AAEL003648-RC	""	""
AAEL003648-RD	""	""
AAEL025935-RA	""	""
AAEL010551-RA	""	""
AAEL010551-RB	""	""
AAEL027804-RA	""	""
AAEL012064-RB	Niemann-Pick Type C-2, putative [Source:VB Community Annotation]	""
AAEL012064-RA	Niemann-Pick Type C-2, putative [Source:VB Community Annotation]	""
AAEL013729-RC	myotonin-protein kinase [Source:VB Community Annotation]	""
AAEL013729-RD	myotonin-protein kinase [Source:VB Community Annotation]	""
AAEL013729-RE	myotonin-protein kinase [Source:VB Community Annotation]	""
AAEL013729-RF	myotonin-protein kinase [Source:VB Community Annotation]	""
AAEL013729-RG	myotonin-protein kinase [Source:VB Community Annotation]	""
AAEL013729-RH	myotonin-protein kinase [Source:VB Community Annotation]	""
AAEL027208-RA	""	""
AAEL008604-RA	zinc carboxypeptidase [Source:VB Community Annotation]	""
AAEL010338-RA	""	""
AAEL002910-RB	""	""
AAEL024625-RA	""	""
AAEL024227-RA	""	""
AAEL005754-RB	cgmp-dependent protein kinase [Source:VB Community Annotation]	""
AAEL005754-RC	cgmp-dependent protein kinase [Source:VB Community Annotation]	""
AAEL022550-RA	Histone H2B [Source:UniProtKB/TrEMBL;Acc:Q17EF1]	""
AAEL009165-RB	""	""
AAEL009165-RA	""	""
AAEL001554-RA	PHD finger protein [Source:VB Community Annotation]	""
AAEL001554-RB	PHD finger protein [Source:VB Community Annotation]	""
AAEL024144-RA	""	""
AAEL017443-RB	""	""
AAEL022451-RA	""	""
AAEL012681-RA	60S ribosomal protein L24 [Source:UniProtKB/TrEMBL;Acc:Q16LE3]	RpL24
AAEL009788-RA	cuticle protein, putative [Source:VB Community Annotation]	""
AAEL005457-RA	""	""
AAEL021668-RA	""	""
AAEL022716-RA	""	""
AAEL006465-RA	odorant receptor (Or44) [Source:VB Community Annotation]	Or44
AAEL004290-RB	histone-lysine n-methyltransferase [Source:VB Community Annotation]	""
AAEL008131-RA	cytidylate kinase [Source:VB Community Annotation]	""
AAEL027777-RA	""	""
AAEL020105-RA	""	""
AAEL011113-RA	""	""
AAEL027530-RA	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]	""
AAEL013990-RB	hexamerin 2 beta [Source:VB Community Annotation]	""
AAEL007865-RB	""	""
AAEL007865-RC	""	""
AAEL007865-RD	""	""
AAEL024870-RA	""	""
AAEL012911-RB	leucine-rich immune protein (Coil-less) [Source:VB Community Annotation]	LRIM18
