GeneID	GeneDescription	GeneName	TranscriptID
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RB
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RC
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RD
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RE
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RF
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RG
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RH
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RI
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RJ
AAEL009232	long-chain-fatty-acid coa ligase [Source:VB Community Annotation]		AAEL009232-RK
AAEL028077			AAEL028077-RA
AAEL027375			AAEL027375-RA
AAEL011751	ccar1 [Source:VB Community Annotation]		AAEL011751-RB
AAEL020683			AAEL020683-RA
AAEL019423			AAEL019423-RA
AAEL019423			AAEL019423-RB
AAEL019423			AAEL019423-RC
AAEL019423			AAEL019423-RD
AAEL019423			AAEL019423-RE
AAEL004846	Protein lin-7 homolog [Source:UniProtKB/TrEMBL;Acc:Q0IFH1]		AAEL004846-RC
AAEL004846	Protein lin-7 homolog [Source:UniProtKB/TrEMBL;Acc:Q0IFH1]		AAEL004846-RD
AAEL024951			AAEL024951-RA
AAEL019461			AAEL019461-RA
AAEL019461			AAEL019461-RB
AAEL019461			AAEL019461-RC
AAEL019461			AAEL019461-RD
AAEL019461			AAEL019461-RE
AAEL019461			AAEL019461-RF
AAEL019461			AAEL019461-RG
AAEL019461			AAEL019461-RH
AAEL019461			AAEL019461-RI
AAEL019461			AAEL019461-RJ
AAEL019461			AAEL019461-RK
AAEL019461			AAEL019461-RL
AAEL019461			AAEL019461-RM
AAEL026722			AAEL026722-RA
AAEL023509			AAEL023509-RA
AAEL023509			AAEL023509-RB
AAEL023509			AAEL023509-RC
AAEL023509			AAEL023509-RD
AAEL023509			AAEL023509-RE
AAEL023509			AAEL023509-RF
AAEL023509			AAEL023509-RG
AAEL017290	Coiled-coil domain-containing protein 72 homolog [Source:VB Community Annotation]		AAEL017290-RA
AAEL001909	mitochondrial ribosomal protein, S21, putative [Source:VB Community Annotation]	mRpS21	AAEL001909-RA
AAEL015606			AAEL015606-RA
AAEL020982			AAEL020982-RA
AAEL026309			AAEL026309-RA
AAEL026309			AAEL026309-RB
AAEL026309			AAEL026309-RC
AAEL023682			AAEL023682-RA
AAEL027416			AAEL027416-RA
AAEL000201	DNA replication helicase dna2 [Source:VB Community Annotation]		AAEL000201-RB
AAEL000201	DNA replication helicase dna2 [Source:VB Community Annotation]		AAEL000201-RC
AAEL000201	DNA replication helicase dna2 [Source:VB Community Annotation]		AAEL000201-RD
AAEL000201	DNA replication helicase dna2 [Source:VB Community Annotation]		AAEL000201-RE
AAEL019970			AAEL019970-RA
AAEL019970			AAEL019970-RB
AAEL019970			AAEL019970-RC
AAEL019970			AAEL019970-RD
AAEL019970			AAEL019970-RE
AAEL019970			AAEL019970-RF
AAEL023673			AAEL023673-RA
AAEL022244			AAEL022244-RA
AAEL018109			AAEL018109-RB
AAEL020835			AAEL020835-RA
AAEL005373	pteropsin [Source:VB Community Annotation]	GPROP12	AAEL005373-RA
AAEL026620	Allergen, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4F3R1]		AAEL026620-RA
AAEL020475			AAEL020475-RA
AAEL020475			AAEL020475-RB
AAEL021186			AAEL021186-RA
AAEL001730			AAEL001730-RA
AAEL002238			AAEL002238-RA
AAEL026436			AAEL026436-RA
AAEL024825			AAEL024825-RA
AAEL023520			AAEL023520-RA
AAEL003616			AAEL003616-RA
AAEL004302			AAEL004302-RD
AAEL004302			AAEL004302-RB
AAEL004302			AAEL004302-RC
AAEL004302			AAEL004302-RA
AAEL021405	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]		AAEL021405-RA
AAEL020533			AAEL020533-RA
AAEL014391	Map kinase phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1S4G264]		AAEL014391-RA
AAEL006728	ubiquitin-conjugating enzyme E2 c [Source:VB Community Annotation]		AAEL006728-RA
AAEL027341			AAEL027341-RA
AAEL027341			AAEL027341-RB
AAEL026588			AAEL026588-RA
AAEL016983	odorant receptor [Source:VB Community Annotation]	Or110	AAEL016983-RA
AAEL027773			AAEL027773-RA
AAEL006520			AAEL006520-RB
AAEL018319			AAEL018319-RA
AAEL002587	odorant binding protein OBP11 [Source:VB Community Annotation]	OBP11	AAEL002587-RA
AAEL001491			AAEL001491-RA
AAEL002312			AAEL002312-RA
AAEL020627			AAEL020627-RA
AAEL005891	calmodulin [Source:VB Community Annotation]		AAEL005891-RA
AAEL009792	leucine-rich immune protein (Coil-less) [Source:VB Community Annotation]	LRIM25	AAEL009792-RB
AAEL020821			AAEL020821-RA
AAEL025245			AAEL025245-RA
AAEL025245			AAEL025245-RB
AAEL025245			AAEL025245-RC
AAEL025245			AAEL025245-RD
AAEL025245			AAEL025245-RE
AAEL025245			AAEL025245-RF
AAEL025245			AAEL025245-RG
AAEL025245			AAEL025245-RH
AAEL025245			AAEL025245-RI
AAEL025245			AAEL025245-RJ
AAEL025245			AAEL025245-RK
AAEL025245			AAEL025245-RL
AAEL025245			AAEL025245-RM
AAEL025245			AAEL025245-RN
AAEL022006			AAEL022006-RA
AAEL006115	Eukaryotic translation initiation factor 3 subunit K (eIF3k)(eIF-3 p25) [Source:VB Community Annotation]		AAEL006115-RA
AAEL026181	Histone H2B [Source:UniProtKB/TrEMBL;Acc:Q17EF1]		AAEL026181-RA
AAEL019872			AAEL019872-RA
AAEL026045			AAEL026045-RA
AAEL022943			AAEL022943-RA
AAEL022943			AAEL022943-RB
AAEL008214	trypsin, putative [Source:VB Community Annotation]		AAEL008214-RA
AAEL023026			AAEL023026-RA
AAEL005596	trypsin-epsilon, putative [Source:VB Community Annotation]		AAEL005596-RA
AAEL013098	coatomer [Source:VB Community Annotation]		AAEL013098-RA
AAEL009750			AAEL009750-RA
AAEL022485			AAEL022485-RA
AAEL022485			AAEL022485-RB
AAEL022485			AAEL022485-RC
AAEL022485			AAEL022485-RD
AAEL022485			AAEL022485-RE
AAEL022485			AAEL022485-RF
AAEL025979			AAEL025979-RA
AAEL023725			AAEL023725-RA
AAEL005611	trypsin [Source:VB Community Annotation]		AAEL005611-RA
AAEL027952			AAEL027952-RA
AAEL014149			AAEL014149-RA
AAEL006501	DNA replication complex GINS protein SLD5 [Source:UniProtKB/TrEMBL;Acc:Q175W9]		AAEL006501-RA
AAEL014044			AAEL014044-RA
AAEL020000			AAEL020000-RA
AAEL007171	Protein phosphatase 2c [Source:UniProtKB/TrEMBL;Acc:A0A1S4FFR8]		AAEL007171-RA
AAEL013204			AAEL013204-RA
AAEL012125	activin receptor type I, putative [Source:VB Community Annotation]		AAEL012125-RB
AAEL012125	activin receptor type I, putative [Source:VB Community Annotation]		AAEL012125-RC
AAEL012125	activin receptor type I, putative [Source:VB Community Annotation]		AAEL012125-RD
AAEL001432	protein disulfide isomerase [Source:VB Community Annotation]		AAEL001432-RA
AAEL000077	cation efflux protein/ zinc transporter [Source:VB Community Annotation]		AAEL000077-RB
AAEL000077	cation efflux protein/ zinc transporter [Source:VB Community Annotation]		AAEL000077-RA
AAEL000077	cation efflux protein/ zinc transporter [Source:VB Community Annotation]		AAEL000077-RC
AAEL003173	forkhead protein/ forkhead protein domain [Source:VB Community Annotation]		AAEL003173-RA
AAEL003173	forkhead protein/ forkhead protein domain [Source:VB Community Annotation]		AAEL003173-RB
AAEL010588	striatin, putative [Source:VB Community Annotation]		AAEL010588-RA
AAEL027688			AAEL027688-RA
AAEL001709			AAEL001709-RB
AAEL001709			AAEL001709-RC
AAEL001709			AAEL001709-RD
AAEL001709			AAEL001709-RE
AAEL001709			AAEL001709-RF
AAEL001709			AAEL001709-RG
AAEL001709			AAEL001709-RH
AAEL022047			AAEL022047-RA
AAEL001005	calreticulin [Source:VB Community Annotation]		AAEL001005-RA
AAEL022360			AAEL022360-RA
AAEL022948			AAEL022948-RA
AAEL022948			AAEL022948-RB
AAEL003435			AAEL003435-RA
AAEL007768	TOLL pathway signalling. [Source:VB Community Annotation]	MYD	AAEL007768-RA
AAEL026870			AAEL026870-RA
AAEL007387			AAEL007387-RB
AAEL007387			AAEL007387-RC
AAEL021686			AAEL021686-RA
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RC
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RD
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RA
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RB
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RI
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RF
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RG
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RE
AAEL013877	Glucosamine-6-phosphate isomerase (EC 3.5.99.6)(Glucosamine-6-phosphate deaminase)(GlcN6P deaminase)(GNPDA) [Source:VB Community Annotation]		AAEL013877-RH
AAEL002930			AAEL002930-RB
AAEL021426			AAEL021426-RA
AAEL002790			AAEL002790-RA
AAEL008963	tyrosine aminotransferase [Source:VB Community Annotation]		AAEL008963-RA
AAEL005829			AAEL005829-RA
AAEL006197			AAEL006197-RA
AAEL025953			AAEL025953-RA
AAEL024494			AAEL024494-RA
AAEL002221	calcium and integrin-binding protein 1 [Source:VB Community Annotation]		AAEL002221-RA
AAEL021588			AAEL021588-RA
AAEL022597			AAEL022597-RA
AAEL026206	Histone H2A [Source:UniProtKB/TrEMBL;Acc:Q173V2]		AAEL026206-RA
AAEL027051			AAEL027051-RA
AAEL025848			AAEL025848-RA
AAEL025848			AAEL025848-RB
AAEL009059	arp2/3 complex 16 kd subunit (P16-arc) [Source:VB Community Annotation]		AAEL009059-RB
AAEL009059	arp2/3 complex 16 kd subunit (P16-arc) [Source:VB Community Annotation]		AAEL009059-RC
AAEL009059	arp2/3 complex 16 kd subunit (P16-arc) [Source:VB Community Annotation]		AAEL009059-RA
AAEL002588			AAEL002588-RA
AAEL008605	inosine triphosphate pyrophosphatase (itpase) (inosine triphosphatase) [Source:VB Community Annotation]		AAEL008605-RA
AAEL006674	Clip-Domain Serine Protease  family B. [Source:VB Community Annotation]	CLIPB29	AAEL006674-RA
AAEL022756			AAEL022756-RA
AAEL008250			AAEL008250-RC
AAEL008250			AAEL008250-RD
AAEL008250			AAEL008250-RB
AAEL008250			AAEL008250-RA
AAEL005843			AAEL005843-RB
AAEL005843			AAEL005843-RA
AAEL005843			AAEL005843-RF
AAEL005843			AAEL005843-RE
AAEL005843			AAEL005843-RI
AAEL005843			AAEL005843-RG
AAEL005843			AAEL005843-RL
AAEL005843			AAEL005843-RM
AAEL005843			AAEL005843-RJ
AAEL005843			AAEL005843-RD
AAEL005843			AAEL005843-RH
AAEL005843			AAEL005843-RC
AAEL005843			AAEL005843-RK
AAEL022211			AAEL022211-RA
AAEL014531	arsenite inducuble RNA associated protein aip-1 [Source:VB Community Annotation]		AAEL014531-RA
AAEL027064			AAEL027064-RA
AAEL002240	signal transducing adapter molecule (stam) [Source:VB Community Annotation]		AAEL002240-RB
AAEL022245			AAEL022245-RA
AAEL026843			AAEL026843-RA
AAEL009756			AAEL009756-RB
AAEL009756			AAEL009756-RC
AAEL009756			AAEL009756-RD
AAEL000984			AAEL000984-RB
AAEL000984			AAEL000984-RC
AAEL000984			AAEL000984-RD
AAEL000984			AAEL000984-RE
AAEL001236			AAEL001236-RA
AAEL024174			AAEL024174-RA
AAEL013366			AAEL013366-RB
AAEL023039			AAEL023039-RA
AAEL020118			AAEL020118-RA
AAEL000732			AAEL000732-RA
AAEL008151			AAEL008151-RA
AAEL025888			AAEL025888-RA
AAEL022613			AAEL022613-RA
AAEL007823	PIWI [Source:VB Community Annotation]		AAEL007823-RA
AAEL027520			AAEL027520-RA
AAEL027520			AAEL027520-RB
AAEL024032			AAEL024032-RA
AAEL025682			AAEL025682-RA
AAEL014072	tip60 [Source:VB Community Annotation]		AAEL014072-RB
AAEL000716	chondroitin 4-sulfotransferase [Source:VB Community Annotation]		AAEL000716-RA
AAEL004167	zinc finger protein [Source:VB Community Annotation]		AAEL004167-RA
AAEL021192			AAEL021192-RA
AAEL021192			AAEL021192-RB
AAEL025059			AAEL025059-RA
AAEL023814			AAEL023814-RA
AAEL022453			AAEL022453-RA
AAEL022946			AAEL022946-RA
AAEL023383			AAEL023383-RA
AAEL023383			AAEL023383-RB
AAEL006009			AAEL006009-RA
AAEL020966			AAEL020966-RA
AAEL000832	cleavage and polyadenylation specificity factor cpsf [Source:VB Community Annotation]		AAEL000832-RB
AAEL006172			AAEL006172-RB
AAEL009543			AAEL009543-RB
AAEL008390	guanylate cyclase [Source:VB Community Annotation]		AAEL008390-RB
AAEL008390	guanylate cyclase [Source:VB Community Annotation]		AAEL008390-RC
AAEL019868			AAEL019868-RA
AAEL011253	rho-GTPase-activating protein [Source:VB Community Annotation]		AAEL011253-RB
AAEL011253	rho-GTPase-activating protein [Source:VB Community Annotation]		AAEL011253-RC
AAEL011253	rho-GTPase-activating protein [Source:VB Community Annotation]		AAEL011253-RD
AAEL020137			AAEL020137-RA
AAEL013549			AAEL013549-RB
AAEL013549			AAEL013549-RA
AAEL021733			AAEL021733-RA
AAEL024081			AAEL024081-RA
AAEL003723	C-Type Lysozyme (Lys-A). [Source:VB Community Annotation]	LYSC11	AAEL003723-RA
AAEL010780	carboxypeptidase [Source:VB Community Annotation]		AAEL010780-RA
AAEL016973			AAEL016973-RA
AAEL022226			AAEL022226-RA
AAEL020873			AAEL020873-RA
AAEL008910			AAEL008910-RA
AAEL004751	pupal cuticle protein, putative [Source:VB Community Annotation]		AAEL004751-RA
AAEL018169			AAEL018169-RB
AAEL018169			AAEL018169-RA
AAEL024672			AAEL024672-RA
AAEL013679	coilin-interacting nulcear ATPase protein, putative [Source:VB Community Annotation]		AAEL013679-RA
AAEL027581			AAEL027581-RA
AAEL027581			AAEL027581-RB
AAEL027581			AAEL027581-RC
AAEL006712	serine/threonine protein kinase [Source:VB Community Annotation]		AAEL006712-RA
AAEL027277			AAEL027277-RA
AAEL001390			AAEL001390-RA
AAEL024736			AAEL024736-RA
AAEL023282			AAEL023282-RA
AAEL027721			AAEL027721-RA
AAEL025967			AAEL025967-RA
AAEL009821			AAEL009821-RB
AAEL009821			AAEL009821-RC
AAEL009821			AAEL009821-RD
AAEL009821			AAEL009821-RE
AAEL009821			AAEL009821-RF
AAEL009821			AAEL009821-RG
AAEL001657	DEAD box ATP-dependent RNA helicase [Source:VB Community Annotation]		AAEL001657-RB
AAEL024198			AAEL024198-RA
AAEL000679	NEDD8, putative [Source:VB Community Annotation]		AAEL000679-RA
AAEL023552			AAEL023552-RA
AAEL021346			AAEL021346-RA
AAEL006543			AAEL006543-RB
AAEL006543			AAEL006543-RC
AAEL006543			AAEL006543-RD
AAEL006543			AAEL006543-RE
AAEL010112			AAEL010112-RA
AAEL028049			AAEL028049-RA
AAEL021643			AAEL021643-RA
AAEL025874			AAEL025874-RA
AAEL026377			AAEL026377-RA
AAEL021760			AAEL021760-RA
AAEL020957			AAEL020957-RA
AAEL007558	Helicase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FH11]		AAEL007558-RA
AAEL026175			AAEL026175-RA
AAEL011227			AAEL011227-RB
AAEL022696			AAEL022696-RA
AAEL027734			AAEL027734-RA
AAEL015014			AAEL015014-RA
AAEL015014			AAEL015014-RB
AAEL015014			AAEL015014-RC
AAEL010969			AAEL010969-RA
AAEL002446			AAEL002446-RB
AAEL002446			AAEL002446-RC
AAEL019796			AAEL019796-RA
AAEL005145			AAEL005145-RA
AAEL023073			AAEL023073-RA
AAEL010445			AAEL010445-RB
AAEL010445			AAEL010445-RC
AAEL010445			AAEL010445-RD
AAEL010445			AAEL010445-RE
AAEL010445			AAEL010445-RF
AAEL026347			AAEL026347-RA
AAEL000670	methionine sulfoxide reductase [Source:VB Community Annotation]		AAEL000670-RA
AAEL020511			AAEL020511-RA
AAEL020511			AAEL020511-RB
AAEL002138	triacylglycerol lipase, putative [Source:VB Community Annotation]		AAEL002138-RA
AAEL027883			AAEL027883-RA
AAEL004646	actin [Source:VB Community Annotation]		AAEL004646-RA
AAEL023761			AAEL023761-RA
AAEL001196	cadherin [Source:VB Community Annotation]		AAEL001196-RB
AAEL001196	cadherin [Source:VB Community Annotation]		AAEL001196-RC
AAEL001196	cadherin [Source:VB Community Annotation]		AAEL001196-RD
AAEL022430			AAEL022430-RA
AAEL023000			AAEL023000-RA
AAEL028158			AAEL028158-RA
AAEL022274			AAEL022274-RA
AAEL022901	Huntingtin-interacting protein HYPK (Fragment) [Source:UniProtKB/TrEMBL;Acc:Q1HRA7]		AAEL022901-RA
AAEL020841			AAEL020841-RA
AAEL024637			AAEL024637-RA
AAEL024482			AAEL024482-RA
AAEL012450	serine/threonine-protein kinase [Source:VB Community Annotation]		AAEL012450-RB
AAEL021322			AAEL021322-RA
AAEL011528	triacylglycerol lipase, putative [Source:VB Community Annotation]		AAEL011528-RA
AAEL019767			AAEL019767-RA
AAEL019767			AAEL019767-RB
AAEL019767			AAEL019767-RC
AAEL021348			AAEL021348-RA
AAEL001412			AAEL001412-RB
AAEL011102	lysosomal-associated transmembrane protein [Source:VB Community Annotation]		AAEL011102-RC
AAEL011102	lysosomal-associated transmembrane protein [Source:VB Community Annotation]		AAEL011102-RB
AAEL011102	lysosomal-associated transmembrane protein [Source:VB Community Annotation]		AAEL011102-RA
AAEL013534	tgf-beta resistance-associated protein trag [Source:VB Community Annotation]		AAEL013534-RB
AAEL013534	tgf-beta resistance-associated protein trag [Source:VB Community Annotation]		AAEL013534-RC
AAEL013534	tgf-beta resistance-associated protein trag [Source:VB Community Annotation]		AAEL013534-RD
AAEL013534	tgf-beta resistance-associated protein trag [Source:VB Community Annotation]		AAEL013534-RE
AAEL013534	tgf-beta resistance-associated protein trag [Source:VB Community Annotation]		AAEL013534-RF
AAEL023202			AAEL023202-RA
AAEL020346			AAEL020346-RA
AAEL008157			AAEL008157-RA
AAEL004873			AAEL004873-RA
AAEL004873			AAEL004873-RB
AAEL009295	lachesin [Source:VB Community Annotation]		AAEL009295-RA
AAEL000572	AMP dependent ligase [Source:UniProtKB/TrEMBL;Acc:A0A1S4EW84]		AAEL000572-RB
AAEL000572	AMP dependent ligase [Source:UniProtKB/TrEMBL;Acc:A0A1S4EW84]		AAEL000572-RC
AAEL000572	AMP dependent ligase [Source:UniProtKB/TrEMBL;Acc:A0A1S4EW84]		AAEL000572-RD
AAEL023372			AAEL023372-RA
AAEL012199	lipase 1 precursor [Source:VB Community Annotation]		AAEL012199-RA
AAEL024955			AAEL024955-RA
AAEL026806			AAEL026806-RA
AAEL008683			AAEL008683-RA
AAEL027700			AAEL027700-RA
AAEL027700			AAEL027700-RB
AAEL023950			AAEL023950-RA
AAEL006944			AAEL006944-RB
AAEL006944			AAEL006944-RC
AAEL014433			AAEL014433-RA
AAEL004855	ADP,ATP carrier protein [Source:VB Community Annotation]		AAEL004855-RA
AAEL021980			AAEL021980-RA
AAEL011688	cpg binding protein [Source:VB Community Annotation]		AAEL011688-RA
AAEL024747			AAEL024747-RA
AAEL010892			AAEL010892-RA
AAEL011547	metalloproteinase, putative [Source:VB Community Annotation]		AAEL011547-RA
AAEL000965			AAEL000965-RD
AAEL000965			AAEL000965-RA
AAEL000965			AAEL000965-RC
AAEL000965			AAEL000965-RB
AAEL020496			AAEL020496-RA
AAEL026973			AAEL026973-RA
AAEL010066	microfibril-associated protein [Source:VB Community Annotation]		AAEL010066-RA
AAEL024967	Histone H2B [Source:UniProtKB/TrEMBL;Acc:Q17EF1]		AAEL024967-RA
AAEL024463			AAEL024463-RA
AAEL022186			AAEL022186-RA
AAEL026684			AAEL026684-RA
AAEL006137	Serine Protease Inhibitor (serpin) homologue - unlikely to be inhibitory. [Source:VB Community Annotation]	SRPN19	AAEL006137-RA
AAEL002559			AAEL002559-RB
AAEL012042	sugar transporter [Source:VB Community Annotation]		AAEL012042-RB
AAEL021495			AAEL021495-RA
AAEL006234	beta 1,3-galactosyltransferase [Source:VB Community Annotation]		AAEL006234-RB
AAEL006234	beta 1,3-galactosyltransferase [Source:VB Community Annotation]		AAEL006234-RA
AAEL006234	beta 1,3-galactosyltransferase [Source:VB Community Annotation]		AAEL006234-RC
AAEL014125	nk homeobox protein [Source:VB Community Annotation]		AAEL014125-RB
AAEL000091	sumo-1-activating enzyme E1a [Source:VB Community Annotation]		AAEL000091-RA
AAEL022288			AAEL022288-RA
AAEL013536	ubiquitin (ribosomal protein L40) [Source:VB Community Annotation]		AAEL013536-RB
AAEL013536	ubiquitin (ribosomal protein L40) [Source:VB Community Annotation]		AAEL013536-RC
AAEL013536	ubiquitin (ribosomal protein L40) [Source:VB Community Annotation]		AAEL013536-RD
AAEL008415			AAEL008415-RB
AAEL008415			AAEL008415-RC
AAEL027157			AAEL027157-RA
AAEL010577			AAEL010577-RB
AAEL024489			AAEL024489-RA
AAEL012851	WD-repeat protein [Source:VB Community Annotation]		AAEL012851-RA
AAEL025034			AAEL025034-RA
AAEL000856	germ cell-less protein [Source:VB Community Annotation]		AAEL000856-RC
AAEL000856	germ cell-less protein [Source:VB Community Annotation]		AAEL000856-RB
AAEL000856	germ cell-less protein [Source:VB Community Annotation]		AAEL000856-RF
AAEL000856	germ cell-less protein [Source:VB Community Annotation]		AAEL000856-RH
AAEL000856	germ cell-less protein [Source:VB Community Annotation]		AAEL000856-RD
